tick,timestamp,cenario,controlador,msgs_processadas_intervalo,msgs_por_segundo,target_atual,erro_absoluto,erro_relativo,dentro_banda,fila_broker,prefetch_count,decisao,ticks_desde_mudanca_target,prefetch_aplicado
299,1780376796.563,mudanca_target,xgboost,4259,141.9667,140,1.966700000000003,0.014048,1,1568286,7,0,13,0
300,1780376826.692,mudanca_target,xgboost,4212,140.4,140,0.4000000000000057,0.002857,1,1573087,7,0,14,0
301,1780376856.812,mudanca_target,xgboost,4277,142.5667,140,2.5666999999999973,0.018334,1,1577825,7,0,15,0
302,1780376886.932,mudanca_target,xgboost,4228,140.9333,140,0.9333000000000027,0.006666,1,1582595,7,0,16,0
303,1780376917.022,mudanca_target,xgboost,4262,142.0667,140,2.0666999999999973,0.014762,1,1587304,7,0,17,0
304,1780376947.119,mudanca_target,xgboost,4229,140.9667,140,0.966700000000003,0.006905,1,1592087,7,0,18,0
305,1780376977.218,mudanca_target,xgboost,4312,143.7333,140,3.733300000000014,0.026666,1,1596852,7,0,19,0
306,1780377007.336,mudanca_target,xgboost,4154,138.4667,140,1.533299999999997,-0.010952,1,1601646,7,0,20,0
307,1780377037.433,mudanca_target,xgboost,4255,141.8333,140,1.8333000000000084,0.013095,1,1606383,7,0,21,0
308,1780377067.523,mudanca_target,xgboost,4227,140.9,140,0.9000000000000057,0.006429,1,1611185,7,0,22,0
309,1780377097.633,mudanca_target,xgboost,4276,142.5333,140,2.533299999999997,0.018095,1,1615883,7,0,23,0
310,1780377127.744,mudanca_target,xgboost,4211,140.3667,140,0.3667000000000087,0.002619,1,1620663,7,0,24,0
311,1780377157.863,mudanca_target,xgboost,4246,141.5333,140,1.533299999999997,0.010952,1,1625478,7,0,25,0
312,1780377187.965,mudanca_target,xgboost,4198,139.9333,140,0.06669999999999732,-0.000476,1,1630243,7,0,26,0
313,1780377218.074,mudanca_target,xgboost,4262,142.0667,140,2.0666999999999973,0.014762,1,1635049,7,0,27,0
314,1780377248.172,mudanca_target,xgboost,4181,139.3667,140,0.6332999999999913,-0.004524,1,1639778,7,0,28,0
315,1780377278.296,mudanca_target,xgboost,4261,142.0333,140,2.033299999999997,0.014524,1,1645365,7,0,29,0
316,1780377308.414,mudanca_target,xgboost,4180,139.3333,140,0.6666999999999916,-0.004762,1,1650135,7,0,30,0
317,1780377338.533,mudanca_target,xgboost,4242,141.4,140,1.4000000000000057,0.01,1,1654941,7,0,31,0
318,1780377368.629,mudanca_target,xgboost,4233,141.1,140,1.0999999999999943,0.007857,1,1659700,7,0,32,0
319,1780377398.729,mudanca_target,xgboost,4240,141.3333,140,1.3333000000000084,0.009524,1,1664520,7,0,33,0
320,1780377428.859,mudanca_target,xgboost,4200,140.0,140,0.0,0.0,1,1669318,7,0,34,0
321,1780377458.973,mudanca_target,xgboost,4260,142.0,140,2.0,0.014286,1,1674119,7,0,35,0
322,1780377489.095,mudanca_target,xgboost,4160,138.6667,140,1.3333000000000084,-0.009524,1,1678920,7,0,36,0
323,1780377519.185,mudanca_target,xgboost,4251,141.7,140,1.6999999999999886,0.012143,1,1683709,7,0,37,0
324,1780377549.285,mudanca_target,xgboost,4188,139.6,140,0.4000000000000057,-0.002857,1,1688459,7,0,38,0
325,1780377579.407,mudanca_target,xgboost,4254,141.8,140,1.8000000000000114,0.012857,1,1693236,7,0,39,0
326,1780377609.5,mudanca_target,xgboost,4192,139.7333,140,0.26669999999998595,-0.001905,1,1697979,7,0,40,0
327,1780377639.594,mudanca_target,xgboost,4244,141.4667,140,1.466700000000003,0.010476,1,1702792,7,0,41,0
328,1780377669.697,mudanca_target,xgboost,4184,139.4667,140,0.533299999999997,-0.003809,1,1707589,7,0,42,0
329,1780377699.81,mudanca_target,xgboost,4260,142.0,140,2.0,0.014286,1,1712390,7,0,43,0
330,1780377729.907,mudanca_target,xgboost,4187,139.5667,140,0.4333000000000027,-0.003095,1,1717171,7,0,44,0
331,1780377760.031,mudanca_target,xgboost,4268,142.2667,140,2.266699999999986,0.016191,1,1721930,7,0,45,0
332,1780377790.137,mudanca_target,xgboost,4203,140.1,140,0.09999999999999432,0.000714,1,1726699,7,0,46,0
333,1780377820.265,mudanca_target,xgboost,4295,143.1667,140,3.1666999999999916,0.022619,1,1731434,7,0,47,0
334,1780377850.372,mudanca_target,xgboost,4182,139.4,140,0.5999999999999943,-0.004286,1,1736155,7,0,48,0
335,1780377880.478,mudanca_target,xgboost,4234,141.1333,140,1.1332999999999913,0.008095,1,1740951,7,0,49,0
336,1780377910.585,mudanca_target,xgboost,4190,139.6667,140,0.33330000000000837,-0.002381,1,1745694,7,0,50,0
337,1780377940.711,mudanca_target,xgboost,4269,142.3,140,2.3000000000000114,0.016429,1,1750460,7,0,51,0
338,1780377970.841,mudanca_target,xgboost,4151,138.3667,140,1.6332999999999913,-0.011666,1,1755275,7,0,52,0
339,1780378000.958,mudanca_target,xgboost,4245,141.5,140,1.5,0.010714,1,1760080,7,0,53,0
340,1780378031.078,mudanca_target,xgboost,4218,140.6,140,0.5999999999999943,0.004286,1,1764848,7,0,54,0
341,1780378061.198,mudanca_target,xgboost,4255,141.8333,140,1.8333000000000084,0.013095,1,1769636,7,0,55,0
342,1780378091.292,mudanca_target,xgboost,4167,138.9,140,1.0999999999999943,-0.007857,1,1774419,7,0,56,0
343,1780378121.403,mudanca_target,xgboost,4256,141.8667,140,1.8667000000000087,0.013334,1,1779219,7,0,57,0
344,1780378151.507,mudanca_target,xgboost,4199,139.9667,140,0.033299999999997,-0.000238,1,1784018,7,0,58,0
345,1780378181.613,mudanca_target,xgboost,4265,142.1667,140,2.1666999999999916,0.015476,1,1788796,7,0,59,0
346,1780378211.737,mudanca_target,xgboost,4165,138.8333,140,1.1666999999999916,-0.008334,1,1793589,7,0,60,0
347,1780378241.853,mudanca_target,xgboost,4241,141.3667,140,1.3667000000000087,0.009762,1,1798362,7,0,61,0
348,1780378271.945,mudanca_target,xgboost,4171,139.0333,140,0.966700000000003,-0.006905,1,1803184,7,0,62,0
349,1780378302.062,mudanca_target,xgboost,4260,142.0,140,2.0,0.014286,1,1807935,7,0,63,0
350,1780378332.154,mudanca_target,xgboost,4215,140.5,140,0.5,0.003571,1,1812679,7,0,64,0
351,1780378362.273,mudanca_target,xgboost,4250,141.6667,140,1.6666999999999916,0.011905,1,1817479,7,0,65,0
352,1780378392.376,mudanca_target,xgboost,4239,141.3,140,1.3000000000000114,0.009286,1,1822163,7,0,66,0
353,1780378422.495,mudanca_target,xgboost,4260,142.0,140,2.0,0.014286,1,1826944,7,0,67,0
354,1780378452.603,mudanca_target,xgboost,4213,140.4333,140,0.4333000000000027,0.003095,1,1831709,7,0,68,0
355,1780378482.71,mudanca_target,xgboost,4271,142.3667,140,2.3667000000000087,0.016905,1,1836516,7,0,69,0
356,1780378512.807,mudanca_target,xgboost,4183,139.4333,140,0.5666999999999973,-0.004048,1,1841261,7,0,70,0
357,1780378542.928,mudanca_target,xgboost,4289,142.9667,140,2.966700000000003,0.021191,1,1846049,7,0,71,0
